Date,Close
2/9/21 0:00,46481.10547
2/10/21 0:00,44918.18359
2/11/21 0:00,47909.33203
2/12/21 0:00,47504.85156
2/13/21 0:00,47105.51563
2/14/21 0:00,48717.28906
2/15/21 0:00,47945.05859
2/16/21 0:00,49199.87109
2/17/21 0:00,52149.00781
2/18/21 0:00,51679.79688
2/19/21 0:00,55888.13281
2/20/21 0:00,56099.51953
2/21/21 0:00,57539.94531
2/22/21 0:00,54207.32031
2/23/21 0:00,48824.42578
2/24/21 0:00,49705.33203
2/25/21 0:00,47093.85156
2/26/21 0:00,46339.76172
2/27/21 0:00,46188.45313
2/28/21 0:00,45137.76953
3/1/21 0:00,49631.24219
3/2/21 0:00,48378.98828
3/3/21 0:00,50538.24219
3/4/21 0:00,48561.16797
3/5/21 0:00,48927.30469
3/6/21 0:00,48912.38281
3/7/21 0:00,51206.69141
3/8/21 0:00,52246.52344
3/9/21 0:00,54824.11719
3/10/21 0:00,56008.55078
3/11/21 0:00,57805.12109
3/12/21 0:00,57332.08984
3/13/21 0:00,61243.08594
3/14/21 0:00,59302.31641
3/15/21 0:00,55907.19922
3/16/21 0:00,56804.90234
3/17/21 0:00,58870.89453
3/18/21 0:00,57858.92188
3/19/21 0:00,58346.65234
3/20/21 0:00,58313.64453
3/21/21 0:00,57523.42188
3/22/21 0:00,54529.14453
3/23/21 0:00,54738.94531
3/24/21 0:00,52774.26563
3/25/21 0:00,51704.16016
3/26/21 0:00,55137.3125
3/27/21 0:00,55973.51172
3/28/21 0:00,55950.74609
3/29/21 0:00,57750.19922
3/30/21 0:00,58917.69141
3/31/21 0:00,58918.83203
4/1/21 0:00,59095.80859
4/2/21 0:00,59384.3125
4/3/21 0:00,57603.89063
4/4/21 0:00,58758.55469
4/5/21 0:00,59057.87891
4/6/21 0:00,58192.35938
4/7/21 0:00,56048.9375
4/8/21 0:00,58323.95313
4/9/21 0:00,58245.00391
4/10/21 0:00,59793.23438
4/11/21 0:00,60204.96484
4/12/21 0:00,59893.45313
4/13/21 0:00,63503.45703
4/14/21 0:00,63109.69531
4/15/21 0:00,63314.01172
4/16/21 0:00,61572.78906
4/17/21 0:00,60683.82031
4/18/21 0:00,56216.18359
4/19/21 0:00,55724.26563
4/20/21 0:00,56473.03125
4/21/21 0:00,53906.08984
4/22/21 0:00,51762.27344
4/23/21 0:00,51093.65234
4/24/21 0:00,50050.86719
4/25/21 0:00,49004.25391
4/26/21 0:00,54021.75391
4/27/21 0:00,55033.11719
4/28/21 0:00,54824.70313
4/29/21 0:00,53555.10938
4/30/21 0:00,57750.17578
5/1/21 0:00,57828.05078
5/2/21 0:00,56631.07813
5/3/21 0:00,57200.29297
5/4/21 0:00,53333.53906
5/5/21 0:00,57424.00781
5/6/21 0:00,56396.51563
5/7/21 0:00,57356.40234
5/8/21 0:00,58803.77734
5/9/21 0:00,58232.31641
5/10/21 0:00,55859.79688
5/11/21 0:00,56704.57422
5/12/21 0:00,49150.53516
5/13/21 0:00,49716.19141
5/14/21 0:00,49880.53516
5/15/21 0:00,46760.1875
5/16/21 0:00,46456.05859
5/17/21 0:00,43537.51172
5/18/21 0:00,42909.40234
5/19/21 0:00,37002.44141
5/20/21 0:00,40782.73828
5/21/21 0:00,37304.69141
5/22/21 0:00,37536.63281
5/23/21 0:00,34770.58203
5/24/21 0:00,38705.98047
5/25/21 0:00,38402.22266
5/26/21 0:00,39294.19922
5/27/21 0:00,38436.96875
5/28/21 0:00,35697.60547
5/29/21 0:00,34616.06641
5/30/21 0:00,35678.12891
5/31/21 0:00,37332.85547
6/1/21 0:00,36684.92578
6/2/21 0:00,37575.17969
6/3/21 0:00,39208.76563
6/4/21 0:00,36894.40625
6/5/21 0:00,35551.95703
6/6/21 0:00,35862.37891
6/7/21 0:00,33560.70703
6/8/21 0:00,33472.63281
6/9/21 0:00,37345.12109
6/10/21 0:00,36702.59766
6/11/21 0:00,37334.39844
6/12/21 0:00,35552.51563
6/13/21 0:00,39097.85938
6/14/21 0:00,40218.47656
6/15/21 0:00,40406.26953
6/16/21 0:00,38347.0625
6/17/21 0:00,38053.50391
6/18/21 0:00,35787.24609
6/19/21 0:00,35615.87109
6/20/21 0:00,35698.29688
6/21/21 0:00,31676.69336
6/22/21 0:00,32505.66016
6/23/21 0:00,33723.02734
6/24/21 0:00,34662.4375
6/25/21 0:00,31637.7793
6/26/21 0:00,32186.27734
6/27/21 0:00,34649.64453
6/28/21 0:00,34434.33594
6/29/21 0:00,35867.77734
6/30/21 0:00,35040.83594
7/1/21 0:00,33572.11719
7/2/21 0:00,33897.04688
7/3/21 0:00,34668.54688
7/4/21 0:00,35287.78125
7/5/21 0:00,33746.00391
7/6/21 0:00,34235.19531
7/7/21 0:00,33855.32813
7/8/21 0:00,32877.37109
7/9/21 0:00,33798.01172
7/10/21 0:00,33520.51953
7/11/21 0:00,34240.1875
7/12/21 0:00,33155.84766
7/13/21 0:00,32702.02539
7/14/21 0:00,32822.34766
7/15/21 0:00,31780.73047
7/16/21 0:00,31421.53906
7/17/21 0:00,31533.06836
7/18/21 0:00,31796.81055
7/19/21 0:00,30817.83203
7/20/21 0:00,29807.34766
7/21/21 0:00,32110.69336
7/22/21 0:00,32313.10547
7/23/21 0:00,33581.55078
7/24/21 0:00,34292.44531
7/25/21 0:00,35350.1875
7/26/21 0:00,37337.53516
7/27/21 0:00,39406.94141
7/28/21 0:00,39995.90625
7/29/21 0:00,40008.42188
7/30/21 0:00,42235.54688
7/31/21 0:00,41626.19531
8/1/21 0:00,39974.89453
8/2/21 0:00,39201.94531
8/3/21 0:00,38152.98047
8/4/21 0:00,39747.50391
8/5/21 0:00,40869.55469
8/6/21 0:00,42816.5
8/7/21 0:00,44555.80078
8/8/21 0:00,43798.11719
8/9/21 0:00,46365.40234
8/10/21 0:00,45585.03125
8/11/21 0:00,45593.63672
8/12/21 0:00,44428.28906
8/13/21 0:00,47793.32031
8/14/21 0:00,47096.94531
8/15/21 0:00,47047.00391
8/16/21 0:00,46004.48438
8/17/21 0:00,44695.35938
8/18/21 0:00,44801.1875
8/19/21 0:00,46717.57813
8/20/21 0:00,49339.17578
8/21/21 0:00,48905.49219
8/22/21 0:00,49321.65234
8/23/21 0:00,49546.14844
8/24/21 0:00,47706.11719
8/25/21 0:00,48960.78906
8/26/21 0:00,46942.21875
8/27/21 0:00,49058.66797
8/28/21 0:00,48902.40234
8/29/21 0:00,48829.83203
8/30/21 0:00,47054.98438
8/31/21 0:00,47166.6875
9/1/21 0:00,48847.02734
9/2/21 0:00,49327.72266
9/3/21 0:00,50025.375
9/4/21 0:00,49944.625
9/5/21 0:00,51753.41016
9/6/21 0:00,52633.53516
9/7/21 0:00,46811.12891
9/8/21 0:00,46091.39063
9/9/21 0:00,46391.42188
9/10/21 0:00,44883.91016
9/11/21 0:00,45201.45703
9/12/21 0:00,46063.26953
9/13/21 0:00,44963.07422
9/14/21 0:00,47092.49219
9/15/21 0:00,48176.34766
9/16/21 0:00,47783.35938
9/17/21 0:00,47267.51953
9/18/21 0:00,48278.36328
9/19/21 0:00,47260.21875
9/20/21 0:00,42843.80078
9/21/21 0:00,40693.67578
9/22/21 0:00,43574.50781
9/23/21 0:00,44895.09766
9/24/21 0:00,42839.75
9/25/21 0:00,42716.59375
9/26/21 0:00,43208.53906
9/27/21 0:00,42235.73047
9/28/21 0:00,41034.54297
9/29/21 0:00,41564.36328
9/30/21 0:00,43790.89453
10/1/21 0:00,48116.94141
10/2/21 0:00,47711.48828
10/3/21 0:00,48199.95313
10/4/21 0:00,49112.90234
10/5/21 0:00,51514.8125
10/6/21 0:00,55361.44922
10/7/21 0:00,53805.98438
10/8/21 0:00,53967.84766
10/9/21 0:00,54968.22266
10/10/21 0:00,54771.57813
10/11/21 0:00,57484.78906
10/12/21 0:00,56041.05859
10/13/21 0:00,57401.09766
10/14/21 0:00,57321.52344
10/15/21 0:00,61593.94922
10/16/21 0:00,60892.17969
10/17/21 0:00,61553.61719
10/18/21 0:00,62026.07813
10/19/21 0:00,64261.99219
10/20/21 0:00,65992.83594
10/21/21 0:00,62210.17188
10/22/21 0:00,60692.26563
10/23/21 0:00,61393.61719
10/24/21 0:00,60930.83594
10/25/21 0:00,63039.82422
10/26/21 0:00,60363.79297
10/27/21 0:00,58482.38672
10/28/21 0:00,60622.13672
10/29/21 0:00,62227.96484
10/30/21 0:00,61888.83203
10/31/21 0:00,61318.95703
11/1/21 0:00,61004.40625
11/2/21 0:00,63226.40234
11/3/21 0:00,62970.04688
11/4/21 0:00,61452.23047
11/5/21 0:00,61125.67578
11/6/21 0:00,61527.48047
11/7/21 0:00,63326.98828
11/8/21 0:00,67566.82813
11/9/21 0:00,66971.82813
11/10/21 0:00,64995.23047
11/11/21 0:00,64949.96094
11/12/21 0:00,64155.94141
11/13/21 0:00,64469.52734
11/14/21 0:00,65466.83984
11/15/21 0:00,63557.87109
11/16/21 0:00,60161.24609
11/17/21 0:00,60368.01172
11/18/21 0:00,56942.13672
11/19/21 0:00,58119.57813
11/20/21 0:00,59697.19531
11/21/21 0:00,58730.47656
11/22/21 0:00,56289.28906
11/23/21 0:00,57569.07422
11/24/21 0:00,56280.42578
11/25/21 0:00,57274.67969
11/26/21 0:00,53569.76563
11/27/21 0:00,54815.07813
11/28/21 0:00,57248.45703
11/29/21 0:00,57806.56641
11/30/21 0:00,57005.42578
12/1/21 0:00,57229.82813
12/2/21 0:00,56477.81641
12/3/21 0:00,53598.24609
12/4/21 0:00,49200.70313
12/5/21 0:00,49368.84766
12/6/21 0:00,50582.625
12/7/21 0:00,50700.08594
12/8/21 0:00,50504.79688
12/9/21 0:00,47672.12109
12/10/21 0:00,47243.30469
12/11/21 0:00,49362.50781
12/12/21 0:00,50098.33594
12/13/21 0:00,46737.48047
12/14/21 0:00,46612.63281
12/15/21 0:00,48896.72266
12/16/21 0:00,47665.42578
12/17/21 0:00,46202.14453
12/18/21 0:00,46848.77734
12/19/21 0:00,46707.01563
12/20/21 0:00,46880.27734
12/21/21 0:00,48936.61328
12/22/21 0:00,48628.51172
12/23/21 0:00,50784.53906
12/24/21 0:00,50822.19531
12/25/21 0:00,50429.85938
12/26/21 0:00,50809.51563
12/27/21 0:00,50640.41797
12/28/21 0:00,47588.85547
12/29/21 0:00,46444.71094
12/30/21 0:00,47178.125
12/31/21 0:00,46306.44531
1/1/22 0:00,47686.8125
1/2/22 0:00,47345.21875
1/3/22 0:00,46458.11719
1/4/22 0:00,45897.57422
1/5/22 0:00,43569.00391
1/6/22 0:00,43160.92969
1/7/22 0:00,41557.90234
1/8/22 0:00,41733.94141
1/9/22 0:00,41911.60156
1/10/22 0:00,41821.26172
1/11/22 0:00,42735.85547
1/12/22 0:00,43949.10156
1/13/22 0:00,42591.57031
1/14/22 0:00,43099.69922
1/15/22 0:00,43177.39844
1/16/22 0:00,43113.87891
1/17/22 0:00,42250.55078
1/18/22 0:00,42375.63281
1/19/22 0:00,41744.32813
1/20/22 0:00,40680.41797
1/21/22 0:00,36457.31641
1/22/22 0:00,35030.25
1/23/22 0:00,36276.80469
1/24/22 0:00,36654.32813
1/25/22 0:00,36954.00391
1/26/22 0:00,36852.12109
1/27/22 0:00,37138.23438
1/28/22 0:00,37784.33203
1/29/22 0:00,38138.17969
1/30/22 0:00,37917.60156
1/31/22 0:00,38483.125
2/1/22 0:00,38743.27344
2/2/22 0:00,36952.98438
2/3/22 0:00,37154.60156
2/4/22 0:00,41500.875
2/5/22 0:00,41441.16406
2/6/22 0:00,42412.43359
2/7/22 0:00,43840.28516
2/8/22 0:00,44118.44531
2/9/22 0:00,44338.79688
2/10/22 0:00,43565.11328
2/11/22 0:00,42407.9375
2/12/22 0:00,42244.46875
2/13/22 0:00,42197.51563
2/14/22 0:00,42586.91797
2/15/22 0:00,44575.20313
2/16/22 0:00,43961.85938
2/17/22 0:00,40538.01172
2/18/22 0:00,40030.97656
2/19/22 0:00,40122.15625
2/20/22 0:00,38431.37891
2/21/22 0:00,37075.28125
2/22/22 0:00,38286.02734
2/23/22 0:00,37296.57031
2/24/22 0:00,38332.60938
2/25/22 0:00,39214.21875
2/26/22 0:00,39105.14844
2/27/22 0:00,37709.78516
2/28/22 0:00,43193.23438
3/1/22 0:00,44354.63672
3/2/22 0:00,43924.11719
3/3/22 0:00,42451.78906
3/4/22 0:00,39137.60547
3/5/22 0:00,39400.58594
3/6/22 0:00,38419.98438
3/7/22 0:00,38062.03906
3/8/22 0:00,38737.26953
3/9/22 0:00,41982.92578
3/10/22 0:00,39437.46094
3/11/22 0:00,38794.97266
3/12/22 0:00,38904.01172
3/13/22 0:00,37849.66406
3/14/22 0:00,39666.75391
3/15/22 0:00,39338.78516
3/16/22 0:00,41143.92969
3/17/22 0:00,40951.37891
3/18/22 0:00,41801.15625
3/19/22 0:00,42190.65234
3/20/22 0:00,41247.82422
3/21/22 0:00,41077.99609
3/22/22 0:00,42358.80859
3/23/22 0:00,42892.95703
3/24/22 0:00,43960.93359
3/25/22 0:00,44348.73047
3/26/22 0:00,44500.82813
3/27/22 0:00,46820.49219
3/28/22 0:00,47128.00391
3/29/22 0:00,47465.73047
3/30/22 0:00,47062.66406
3/31/22 0:00,45538.67578
4/1/22 0:00,46281.64453
4/2/22 0:00,45868.94922
4/3/22 0:00,46453.56641
4/4/22 0:00,46622.67578
4/5/22 0:00,45555.99219
4/6/22 0:00,43206.73828
4/7/22 0:00,43503.84766
4/8/22 0:00,42287.66406
4/9/22 0:00,42782.13672
4/10/22 0:00,42207.67188
4/11/22 0:00,39521.90234
4/12/22 0:00,40127.18359
4/13/22 0:00,41166.73047
4/14/22 0:00,39935.51563
4/15/22 0:00,40553.46484
4/16/22 0:00,40424.48438
4/17/22 0:00,39716.95313
4/18/22 0:00,40826.21484
4/19/22 0:00,41502.75
4/20/22 0:00,41374.37891
4/21/22 0:00,40527.36328
4/22/22 0:00,39740.32031
4/23/22 0:00,39486.73047
4/24/22 0:00,39469.29297
4/25/22 0:00,40458.30859
4/26/22 0:00,38117.46094
4/27/22 0:00,39241.12109
4/28/22 0:00,39773.82813
4/29/22 0:00,38609.82422
4/30/22 0:00,37714.875
5/1/22 0:00,38469.09375
5/2/22 0:00,38529.32813
5/3/22 0:00,37750.45313
5/4/22 0:00,39698.37109
5/5/22 0:00,36575.14063
5/6/22 0:00,36040.92188
5/7/22 0:00,35501.95313
5/8/22 0:00,34059.26563
5/9/22 0:00,30296.95313
5/10/22 0:00,31022.90625
5/11/22 0:00,28936.35547
5/12/22 0:00,29047.75195
5/13/22 0:00,29283.10352
5/14/22 0:00,30101.26563
5/15/22 0:00,31305.11328
