Date,Price,Last,Future,Difference
14/08/2022 0:00,1763,1763,1763,0
15/08/2022 0:00,1763,1763,1749,0
16/08/2022 0:00,1749,1763,1743,-14
17/08/2022 0:00,1743,1749,1699,-6
18/08/2022 0:00,1699,1743,1645,-44
19/08/2022 0:00,1645,1699,1499,-54
20/08/2022 0:00,1499,1645,1498,-146
21/08/2022 0:00,1498,1499,1498,-1
22/08/2022 0:00,1498,1498,1498,0
23/08/2022 0:00,1498,1498,1498,0
24/08/2022 0:00,1498,1498,1498,0
25/08/2022 0:00,1498,1498,1498,0
26/08/2022 0:00,1498,1498,1498,0
27/08/2022 0:00,1498,1498,1498,0
28/08/2022 0:00,1498,1498,1498,0
29/08/2022 0:00,1498,1498,1498,0
30/08/2022 0:00,1498,1498,1498,0
31/08/2022 0:00,1498,1498,1498,0
01/09/2022 0:00,1498,1498,1498,0
02/09/2022 0:00,1498,1498,1498,0
03/09/2022 0:00,1498,1498,1498,0
04/09/2022 0:00,1498,1498,1498,0
05/09/2022 0:00,1498,1498,1498,0
06/09/2022 0:00,1498,1498,1498,0
07/09/2022 0:00,1498,1498,1678,0
08/09/2022 0:00,1678,1498,1678,180
09/09/2022 0:00,1678,1678,1678,0
10/09/2022 0:00,1678,1678,1714,0
11/09/2022 0:00,1714,1678,1714,36
12/09/2022 0:00,1714,1714,1714,0
13/09/2022 0:00,1714,1714,1714,0
14/09/2022 0:00,1714,1714,1714,0
15/09/2022 0:00,1714,1714,1699,0
16/09/2022 0:00,1699,1714,1687,-15
17/09/2022 0:00,1687,1699,1699,-12
18/09/2022 0:00,1699,1687,1696,12
19/09/2022 0:00,1696,1699,1686,-3
20/09/2022 0:00,1686,1696,1673,-10
21/09/2022 0:00,1673,1686,1591,-13
22/09/2022 0:00,1591,1673,1591,-82
23/09/2022 0:00,1591,1591,1591,0
24/09/2022 0:00,1591,1591,1591,0
25/09/2022 0:00,1591,1591,1591,0
26/09/2022 0:00,1591,1591,1591,0
27/09/2022 0:00,1591,1591,1591,0
28/09/2022 0:00,1591,1591,1591,0
29/09/2022 0:00,1591,1591,1591,0
30/09/2022 0:00,1591,1591,1591,0
01/10/2022 0:00,1591,1591,1591,0
02/10/2022 0:00,1591,1591,1660,0
03/10/2022 0:00,1660,1591,1659,69
04/10/2022 0:00,1659,1660,1659,-1
05/10/2022 0:00,1659,1659,1659,0
06/10/2022 0:00,1569,1659,1645,-90
07/10/2022 0:00,1645,1569,1644,76
08/10/2022 0:00,1644,1645,1644,-1
09/10/2022 0:00,1644,1644,1644,0
10/10/2022 0:00,1644,1644,1599,0
11/10/2022 0:00,1599,1644,1637,-45
12/10/2022 0:00,1637,1599,1634,38
13/10/2022 0:00,1634,1637,1629,-3
14/10/2022 0:00,1629,1634,1634,-5
15/10/2022 0:00,1634,1639,1599,-5
16/10/2022 0:00,1599,1634,1589,-35
17/10/2022 0:00,1589,1599,1589,-10
18/10/2022 0:00,1589,1589,899,0
19/10/2022 0:00,899,1589,1499,-690
20/10/2022 0:00,1499,899,1499,600
21/10/2022 0:00,1499,1499,1499,0
22/10/2022 0:00,1499,1499,1499,0
23/10/2022 0:00,1499,1499,1499,0
24/10/2022 0:00,1499,1499,1499,0
25/10/2022 0:00,1499,1499,1499,0
26/10/2022 0:00,1499,1499,1499,0
27/10/2022 0:00,1499,1499,1499,0
28/10/2022 0:00,1499,1499,1499,0
29/10/2022 0:00,1499,1499,1495,0
30/10/2022 0:00,1495,1499,1495,-4
31/10/2022 0:00,1495,1495,1495,0
01/11/2022 0:00,1495,1495,1499,0
02/11/2022 0:00,1499,1495,1495,4
03/11/2022 0:00,1499,1499,1450,0
04/11/2022 0:00,1450,1499,1450,-49
05/11/2022 0:00,1450,1450,1450,0
06/11/2022 0:00,1450,1450,1450,0
07/11/2022 0:00,1450,1450,1499,0
08/11/2022 0:00,1499,1450,1499,49
09/11/2022 0:00,1499,1499,1499,0
10/11/2022 0:00,1499,1499,1499,0
11/11/2022 0:00,1499,1499,1499,0
12/11/2022 0:00,1499,1499,1499,0
